PSRJ,GL,P1,RAJ_ERR,ELONG,DECJ,BSURF,PMDEC_ERR,PMELONG,DM,PML,P0_ERR,PMELAT_ERR,P1_ERR,PX,AGE,PMELAT,DECJD,POSEPOCH,DECJ_ERR,PX_ERR,RAJD_ERR,PMDEC,GB,DIST,PMELONG_ERR,PMRA_ERR,PMB,ELONG_ERR,PMRA,BNAME,RAJD,P0,ELAT,DM_ERR,DECJD_ERR,EDOT,ELAT_ERR,RAJ
J1900-0933,25.41447121338352,2.3173872722641523e-16,0.0264,285.3216182037916,-09:33:43.55987,581282681221.7477,,,165.3084157678806,,1.4192223014741088e-11,,1.0137302153386493e-18,,97351716.49755707,,-9.56209996388889,59400.0,2.088,,0.00010999999999999999,,-6.345150517192685,10.062,,,,,,,285.1301113966666,1.42388919185353,13.076056697434684,,0.00058,3.169054978431373e+30,,19:00:31.2267352
J1900-2600,10.340674285355107,2.0812663417126556e-16,0.0336,283.64997821200774,-26:00:49.78939,361213360539.663,0.9,-24.731807310094357,38.16053709841873,-51.30671264626911,1.8740017483456293e-11,,5.996805594706014e-19,0.5,46605628.61340356,-44.962625670398346,-26.01383038611111,59400.0,2.808,0.6,0.00013999999999999996,-47.3,-13.45188407665844,0.7,,0.3,-0.9598111445329611,,-19.9,B1857-26,285.1982898083333,0.6122094001803026,-3.2918650770531115,,0.00078,3.5808606155415604e+31,,19:00:47.5895540
J1900-7951,314.3219679444704,1.86e-15,0.5,274.78759983082966,-79:51:48.2,1560897986438.5244,,,39.0,,6e-10,,3e-17,,10896555.442671003,,-79.86338888888888,43565.1375,1.2,,0.002083333333333333,,-27.06457498026085,2.375,,,,,,B1851-79,285.10166666666663,1.2791931935,-56.67541503654556,5.0,0.0003333333333333333,3.508037774980695e+31,,19:00:24.4
J1901+00,34.55820543891509,,6.0,286.75908928838237,+00:32,,,,340.3,,4e-06,,,,,,0.5333333333333333,58977.880799,2.0,,0.024999999999999994,,-2.0025974680069263,7.232,,,,,,,285.3833333333333,0.777662,23.082068929589248,,0.03333333333333333,,,19:01:32
J1901+0020g,34.351603792520216,,6.0,286.6667939625023,+00:20,,,,239.1,,,,,,,,0.3333333333333333,,2.0,,0.024999999999999994,,-2.038302372840842,5.608,,,,,,,285.3208333333333,0.21481,22.89053131866667,,0.03333333333333333,,,19:01:17
J1901+0124,35.38054093574581,3.24929663925228e-15,0.002304,286.9626042735211,+01:24:47.91090,1029951723612.0967,,,314.67958631615085,,3.0493697911767614e-13,,2.032913194117936e-20,,1554608.7054782766,,1.4133085833333332,59400.0,0.1296,,9.6e-06,,-1.6767841702379487,6.6,,,,,,,285.46898974374994,0.31881916458376847,23.946283567127566,,3.6e-05,3.958365016621035e+33,,19:01:52.5575385
J1901+0156,35.81793032043622,2.363918208988902e-15,0.001488,286.947257,+01:56:38.41928,835273959463.5143,,6.0,105.40426329636621,10.477378679592249,2.4921387475503687e-13,,3.3228516634005165e-20,,1931786.2596804104,8.465666766325478,1.9440053555555556,49298.0,0.0396,,6.199999999999999e-06,9.126339105324874,-1.366540977403859,3.229,10.0,,-0.419827620819031,9e-06,5.1634923996646584,B1859+01,285.3928918708333,0.2882209076125677,24.48217,,1.1000000000000001e-05,3.897765779256089e+33,3e-05,19:01:34.2940490
J1901+0234,36.37048129941142,2.3034e-14,0.03,286.9952793217201,+02:34:51.4,4569463822940.309,,,404.8,,4e-11,,4e-18,,608916.6399264549,,2.580944444444444,56700.0,1.0,,0.000125,,-1.0480207359185658,7.544,,,,,,,285.3622083333333,0.88524028123,25.118408979608535,,0.0002777777777777778,1.31082765957582e+33,,19:01:26.93
J1901+0254,36.64294252814171,4.560848269012361e-16,0.07,286.98633211705464,+02:54:41,779100091780.7501,,,185.0,,2.0270436751166045e-10,,1.0135218375583024e-16,,45150373.05446877,,2.911388888888889,52626.0,5.0,,0.00029166666666666664,,-0.85521235777407,4.3,,,,,,,285.3152916666666,1.2996934494707475,25.452061789922446,,0.001388888888888889,8.201297588686827e+30,,19:01:15.67
J1901+0300,36.81117768452078,4.5713869473215085e-20,0.0001,287.1998567159482,+03:00:23.324,604131535.1335154,,,253.887,,3.03948600220845e-15,,1.21579440088338e-22,,2702297285.6101966,,3.0064788888888887,56242.0,0.005,,4.1666666666666667e-07,,-0.9743206860261024,5.304,,,,,,,285.4984033333333,0.007796776259722284,25.525089099356038,0.002,1.388888888888889e-06,3.8076980856616554e+33,,19:01:59.6168
J1901+0315g,36.97896824991493,,6.0,287.114191935276,+03:15,,,,410.5,,,,,,,,3.25,,2.0,,0.024999999999999994,,-0.7681310438508795,6.488,,,,,,,285.3916666666666,0.81982,25.77944743256457,,0.03333333333333333,,,19:01:34
J1901+0320,36.998558988090416,5.227593392991978e-16,0.006,286.98372757489886,+03:20:17.5,583752698315.3331,,,396.0,,7.294316362314388e-11,,2.4314387874381294e-17,,19293911.49072458,,3.3381944444444445,59428.0,0.2,,2.4999999999999998e-05,,-0.613419698845808,5.909,,,,,,,285.26284166666665,0.6365844782166424,25.882062123202353,,5.555555555555556e-05,8.000062906386096e+31,,19:01:03.082
J1901+0331,37.21335865825546,7.472732668933547e-15,0.01008,287.13902159697903,+03:31:05.96163,2239554156821.7627,5.0,-12.236484140529587,401.23527948868036,-43.21601405996747,4.296229479026055e-13,,7.733213062246899e-19,,1389729.660565833,-43.86648442579561,3.518322675,59400.0,0.3312,,4.2e-05,-45.0,-0.6371675977670248,7.0,,2.0,-14.365797185283403,,-7.0,B1859+03,285.3824340629166,0.6554562898489917,26.046997859409547,,9.2e-05,1.0476301210613335e+33,,19:01:31.7841751
J1901+0355,37.58026371228159,1.2741046040137988e-14,0.04,287.18893188079244,+03:55:58.9,2690318554236.838,,,547.4,,2.7697926174213016e-11,,9.232642058071093e-18,,689863.7489224519,,3.933027777777778,52352.0,0.9,,0.00016666666666666666,,-0.4438039075132616,6.687,,,,,,,285.37837499999995,0.5547564648285169,26.459300067212457,,0.00025,2.9461693417590287e+33,,19:01:30.81
J1901+0413,37.806064365764236,1.316273974714468e-13,0.1,287.13344624476554,+04:13:51,18945898497796.1,,,347.5,,7.801192738070661e-10,,2.1275980194739565e-16,,320555.99545826385,,4.230833333333334,51706.0,6.0,,0.00041666666666666664,,-0.23174224401729204,5.315,,,,,,,285.29291666666666,2.663079683044812,26.765066917937457,,0.0016666666666666666,2.7513988237074628e+32,,19:01:10.3
J1901+0435,38.16680799343471,8.67473289827512e-15,0.3,287.28230000703684,+04:35:23,2476759783073.296,,,920.0,,2.3844785316863996e-10,,2.3844785316864747e-17,,1261309.399015747,,4.589722222222222,53041.0,10.0,,0.0012499999999999998,,-0.14841144274487433,8.725,,,,,,,285.38416666666666,0.6905763580787282,27.11070919185321,3.0,0.002777777777777778,1.039874023809825e+33,,19:01:32.2
J1901+0459,38.49047678610003,1.5682e-14,0.04,287.26671305611234,+04:59:06.8,3752851216809.8047,,,1108.0,,6e-11,,2e-18,,886106.4045652257,,4.985222222222222,56700.0,1.2,,0.00016666666666666666,,0.08695970469405315,12.064,,,,,,,285.3227916666666,0.87704381015,27.510670539626908,4.0,0.0003333333333333333,9.176927967186564e+32,,19:01:17.47
J1901+0510,38.73761504168522,3.1099513499336187e-14,0.05,287.48047573054015,+05:10:36.5,4424644768225.339,,,435.0,,1.1337773787581548e-10,,3.779257929194023e-17,,313195.6406129604,,5.176805555555556,59243.0,0.7,,0.00020833333333333332,,0.025457542592517757,5.954,,,,,,,285.49125,0.6147566940826142,27.680878024196282,,0.00019444444444444443,5.284495501932668e+33,,19:01:57.90
J1901+0511,38.71499345992333,2.5338e-14,0.05,287.4116243589394,+05:11:00.2,10925277527873.428,,,410.0,,4e-10,,1.5e-17,,2876645.6811586013,,5.1833888888888895,56700.0,1.5,,0.00020833333333333332,,0.08377433414437639,5.831,,,,,,,285.4287916666666,4.6003689902,27.694862560093146,,0.00041666666666666664,1.0274343150518145e+31,,19:01:42.91
J1901+0621,39.686951087981214,1.7997908318252973e-17,0.09,287.3980783733383,+06:21:19,123829228667.7028,,,105.2,,4.1533634580583785e-11,,2.768908972038919e-18,,732433745.985363,,6.355277777777777,52282.0,4.0,,0.0003749999999999999,,0.7561926151945113,3.227,,,,,,,285.2748333333333,0.8320019489218338,28.876659535664388,,0.0011111111111111111,1.2336976602559937e+30,,19:01:05.96
J1901+0658,40.26864456940231,2.1686354704550704e-19,0.0003,287.56272450652176,+06:58:24.131,4101256635.1491904,,,125.88,,5.737130874219763e-14,,5.737130874219764e-22,,5533843321.561125,,6.973369722222222,60103.7,0.006,,1.2499999999999997e-06,,0.9767254308185297,3.823,,,,,,,285.34521333333333,0.07574385040529537,29.481853621444422,0.01,1.6666666666666667e-06,1.9701720700224433e+31,,19:01:22.8512
J1901+0712g,40.48373542471625,,6.0,287.6280476925054,+07:12,,,,332.4,,,,,,,,7.2,,2.0,,0.024999999999999994,,1.0540913334821906,8.903,,,,,,,285.37499999999994,1.03771,29.703232303270003,,0.03333333333333333,,,19:01:30
J1901+0716,40.568585180481776,2.276738579173046e-15,0.00888,287.68096,+07:16:34.93428,1225320439927.903,,,252.49927247700168,,4.562103681671435e-12,,7.879997268341573e-19,,4481662.040538913,,7.276370633333333,49863.0,0.2484,,3.7e-05,,1.0561229144535094,3.4,,,,6e-05,,B1859+07,285.4122930516666,0.6440005421843733,29.77451,,6.9e-05,3.365225758130414e+32,0.00011,19:01:38.9503324
J1901+13,46.14371772446059,,,288.54712653882484,+13:34,,,,152.0,,,,,,,,13.566666666666666,,7.0,,,,3.9813309927917615,7.409,,,,,,,285.3458333333333,0.74095209,36.02309398211814,,0.11666666666666667,,,19:01:23
J1901+1306,45.78643564572234,1.31e-16,0.02,288.6020672172008,+13:06:48.3,495578996906.8826,,,75.0,,2e-10,,1.1e-17,,221436533.38028005,,13.113416666666666,49079.5,0.7,,8.333333333333333e-05,,3.682548403303537,2.499,,,,,,,285.4532083333333,1.830857453,35.56009821136049,,0.00019444444444444443,8.426892145511232e+29,,19:01:48.77
J1901-0125,32.817448157788064,3.576063468406558e-20,,286.5263266656718,-01:25:29,319827959.72305614,3.0,-2.4537158235667444,70.42,-5.316662013086853,3.1211551109810676e-16,,6.242310221962135e-24,,1237623364.4148533,-4.752817970128687,-1.4247222222222222,56000.0,,,,-5.0,-2.902271361760824,2.361,,0.9,-0.5857516868087264,,-1.9,,285.39083333333326,0.0027933649560078376,21.13590843964702,,,6.477119557601497e+34,,19:01:33.8
J1901-0312,31.19196478937305,2.291499692958138e-15,0.00576,286.2330415806254,-03:12:30.20081,913625078826.0502,,,106.39999835024696,,1.8981205384357835e-12,,2.4042860153520047e-19,,2459588.7534844493,,-3.208389113888889,59400.0,0.2988,,2.4e-05,,-3.6463202541083017,3.773,,,,,,,285.31540358624994,0.35572653714483016,19.37197870920445,,8.3e-05,2.009697748754017e+33,,19:01:15.6968607
J1901-0315,31.152466338573106,2.570847286357543e-15,0.08,286.230435524449,-03:15:14.3,1452754368486.0085,,,242.6,,1.0926100967019556e-10,,3.213559107946929e-17,,4940807.139484625,,-3.253972222222222,53283.0,2.0,,0.0003333333333333333,,-3.6693632474346534,8.447,,,,,,,285.3180416666666,0.8016930968827072,19.326385824445083,1.6,0.0005555555555555556,1.969752153678997e+32,,19:01:16.33
J1901-0906,25.978783422219255,1.6380905301726448e-15,0.002088,285.7159229146775,-09:06:11.27725,1728877115190.1372,0.2,-9.480950318500858,72.67700338061385,-19.65144867455755,2.222689664697613e-12,,1.9051625697408115e-19,0.52,17235287.51564221,-17.26856048019401,-9.103132569444444,59400.0,0.1296,0.05,8.699999999999998e-06,-18.2,-6.441006125735562,2.0,,0.04,-1.3828105406130127,,-7.54,,285.47083219499996,1.781928996780741,13.4960853673415,,3.6e-05,1.1429479454403856e+31,,19:01:52.9997268
J1901-1740,18.138485067930713,8.23e-16,0.06,284.64279940834496,-17:40:00,1284190658636.722,,,24.4,,1.6e-10,,1.6e-17,,37672585.14766311,,-17.666666666666668,51500.0,6.0,,0.00025,,-10.070704237366098,0.894,,,,,,,285.32512499999996,1.95685759005,4.996995599692987,0.6,0.0016666666666666666,4.335926469161383e+30,,19:01:18.03
J1902+0235,36.49839231183405,9.48e-17,0.004,287.2888786472677,+02:35:14.75,200809555887.9842,,,280.49,,2e-12,,2e-19,,69425362.68888374,,2.5874305555555557,56835.0,0.11,,1.6666666666666664e-05,,-1.2824289734810423,6.067,,,,,,,285.629425,0.415394227732,25.09352133557691,0.14,3.0555555555555554e-05,5.221396840544742e+31,,19:02:31.062
J1902+0248,36.73785173714159,2.405195796996412e-15,0.07,287.4064991383147,+02:48:56,1736106728614.198,,,268.8,,1.6473943815043917e-10,,2.545973135052243e-17,,8061540.6576437615,,2.8155555555555556,52554.0,3.0,,0.00029166666666666664,,-1.2490729469942208,5.945,,,,,,,285.70941666666664,1.2237774535891253,25.310545123318864,,0.0008333333333333333,5.180871610818622e+31,,19:02:50.26
J1902+0556,39.50148532907064,1.2875164037576488e-14,0.004254797994409116,287.793855,+05:56:25.9226547,3137355777268.832,,-8.0,177.486,,1.6721332474179978e-12,,1.1147554982935844e-20,,918730.385165856,,5.940534070751207,49722.0,0.10099904536379246,,1.7728324976704652e-05,,0.2103338404460666,3.6,8.0,,,1.6e-05,,B1900+05,285.6775806928721,0.7465773564335665,28.41653,0.013,2.805529037883124e-05,1.2214847985220539e+33,3e-05,19:02:42.61936629
J1902+0557g,39.535303235862585,,,287.857748663651,+05:57,,,,414.0,,,,,,,,5.95,,,,,,0.16537859256927467,6.083,,,,,,,285.7333333333333,,28.41913576821758,2.0,,,,19:02:56
J1902+0615,39.81417938170171,7.70998451560527e-15,0.0024,287.8765238160248,+06:16:33.41158,2305938274408.3467,,-4.0,502.97353847681137,-8.036563684658754,2.721667309546542e-13,13.0,2.268056091288786e-19,,1384058.42944248,-7.0,6.275947661111111,59400.0,0.0684,,9.999999999999997e-06,-7.438347161620541,0.3357698107761701,7.0,6.0,,-0.6431517258191265,,-3.109821779975773,B1900+06,285.7094986295833,0.6735066579164285,28.745527720082762,,1.9e-05,9.962941097796312e+32,,19:02:50.2796711
J1902+0723,40.741720991700355,2.1e-16,0.09,287.8616559084468,+07:23:51,323881502388.8089,,,105.0,,2e-10,,5e-18,,36804403.33895872,,7.397500000000001,49079.5,4.0,,0.0003749999999999999,,0.9844383216491968,3.328,,,,,,,285.5564166666666,0.4878126283,29.877257734779413,,0.0011111111111111111,7.1420011296667275e+31,,19:02:13.54
J1902+0809g,41.42316223230847,,6.0,287.99996163658676,+08:09,,,,436.8,,,,,,,,8.15,,2.0,,0.024999999999999994,,1.3050500523417055,13.849,,,,,,,285.5833333333333,0.19023,30.620691461626965,,0.03333333333333333,,,19:02:20
J1902+1141,44.53694664252903,2.59192e-15,0.005,288.44287366165133,+11:41:05.50,1042069877681.0062,,,269.12,,6e-11,,1.3e-19,,2501016.6297347816,,11.684861111111111,58377.0,0.09,,2.0833333333333333e-05,,2.9840977649482303,13.888,,,,,,,285.5091708333333,0.40914018296,34.13647879625171,0.17,2.4999999999999998e-05,1.4940492864705304e+33,,19:02:02.201
J1902-0340,30.95786618623054,1.9991775264757287e-15,0.19,286.5933736799028,-03:40:18,1766704382337.281,,,114.0,,3.9518625523357427e-10,,1.6272375215500117e-16,,12083455.056490282,,-3.6716666666666664,52724.00001,4.0,,0.0007916666666666665,,-4.208646520124214,4.049,,,,,,,285.71124999999995,1.5246721059905737,18.867155174486005,6.0,0.0011111111111111111,2.226802668347452e+31,,19:02:50.70
J1902-1036,24.716446109506872,7.53681e-15,0.01,285.75414367954,-10:36:13.0,2464221111031.2554,,,96.3,,8e-12,,1.9e-19,,1654056.324828964,,-10.60361111111111,56916.0,0.7,,4.1666666666666665e-05,,-7.290633501827582,4.073,,,,,,,285.6766625,0.786813538431,11.982424562510248,0.2,0.00019444444444444443,6.108461367087905e+32,,19:02:42.399
J1902-5105,345.65010053720897,9.199255079615061e-21,9e-05,280.9908704,-51:05:56.9695,128115074.63233164,1.6,-4.91,36.2505,-5.550373985638567,1.517978792715597e-16,0.3,1.2143830341724776e-24,,3000967042.544498,-8.0,-51.09915819444445,59152.0,0.0008,,3.75e-07,-4.4,-22.378627779296647,1.646,0.11,1.3,3.4049006768989027,3e-08,-4.8,,285.5118675416667,0.001742399949905645,-28.25008697,0.0003,2.2222222222222224e-07,6.865447464541154e+34,5e-08,19:02:02.84821
J1903+0135,35.72690461898656,4.030925007266046e-15,0.0036,287.4270428453451,+01:35:38.19430,1735032856278.616,14.0,1.429319661901072,244.95872636119518,-10.188427005376624,7.446453797153085e-13,,4.787006012455555e-19,,2866632.699584414,-13.264880146616594,1.5939428611111113,59400.0,0.1188,,1.4999999999999997e-05,-13.0,-1.9551134264198815,3.3,,7.0,-8.61370739903048,,3.0,B1900+01,285.87494434166666,0.7293075873316457,24.07792716359707,,3.3e-05,4.102345745630783e+32,,19:03:29.9866420
J1903+0319g,37.228684504849404,,,287.58170839052684,+03:19,,,,307.0,,0.003,,,,,,3.3166666666666664,,,,,,-1.1074608555511347,6.472,,,,,,,285.8083333333333,1.854,25.7962226180263,3.0,,,,19:03:14
J1903+0327,37.336344099007384,1.8820823353764502e-20,1e-05,287.56258741563323,+03:27:19.20911,203554011.83848593,0.12,-2.6715388166174834,297.5,-5.574949601273538,4.159910856943454e-17,,9.244246348763232e-25,,1809873311.9541728,-4.924487826292808,3.455335863888889,55000.0,6e-05,,4.166666666666666e-08,-5.21,-1.0136112626142013,7.0,,0.07,-0.5546502891552864,,-2.06,,285.7741383875,0.0021499123643492113,25.937991239179688,,1.6666666666666667e-08,7.477149827539293e+34,,19:03:05.793213
J1903+0415,38.08759002562607,2.268e-16,0.017,287.7738824173301,+04:15:07.6,517111683704.317,,,481.9,,1.3e-10,,5e-19,,80435669.49806717,,4.252111111111111,57450.0,0.6,,7.083333333333332e-05,,-0.7318608986813936,7.598,,,,,,,285.86800416666665,1.15139859175,26.71758004035967,1.4,0.00016666666666666666,5.865779117507157e+30,,19:03:28.321
J1903+0433g,38.33463565795077,,6.0,287.77146252748804,+04:33,,,,202.6,,,,,,,,4.55,,2.0,,0.024999999999999994,,-0.5609412551462645,4.437,,,,,,,285.82916666666665,14.0499,27.017967450458492,,0.03333333333333333,,,19:03:19
J1903+0534g,39.25728375658614,,6.0,287.9583508889226,+05:34,,,,407.7,,,,,,,,5.566666666666666,,2.0,,0.024999999999999994,,-0.1318850087169942,5.883,,,,,,,285.8708333333333,0.35765,28.021892028255788,,0.03333333333333333,,,19:03:29
J1903+0601,39.65007489915492,1.924361048110279e-14,0.00672,287.98480904877323,+06:01:33.40544,2715213529272.6577,,,386.1095847548852,,1.8196433715300646e-12,,2.23956107265317e-19,,308035.62280054495,,6.025945955555556,59400.0,0.1584,,2.7999999999999996e-05,,0.10849460676496844,5.874,,,,,,,285.83705184458336,0.3741290780476361,28.481809225463365,,4.4000000000000006e-05,1.4507143370178996e+34,,19:03:20.8924427
J1903+0654,40.501878577819014,1.0595e-14,0.05,288.2721177318692,+06:54:39.4,2929897653150.419,,,329.0,,7e-11,,4e-18,,1183229.689224769,,6.910944444444445,56700.0,1.6,,0.00020833333333333332,,0.38766565506444295,5.922,,,,,,,285.9803333333333,0.79123225301,29.34218196999183,7.0,0.00044444444444444447,8.444010243055492e+32,,19:03:55.28
J1903+0839g,42.04144614829065,,6.0,288.5114940062017,+08:39,,,,166.5,,,,,,,,8.65,,2.0,,0.024999999999999994,,1.1968144941673344,5.312,,,,,,,285.96666666666664,0.00462,31.0689439019081,,0.03333333333333333,,,19:03:52
J1903+0845g,42.12129845451193,9.1961e-17,0.0009,288.4696701245632,+08:45:58.00,120091066385.97766,,,129.56,,1e-13,,7e-21,,26386398.23826656,,8.766111111111112,59503.0,0.02,,3.7499999999999992e-06,,1.2953701772525579,4.308,,,,,,,285.91503416666666,0.1531502678628,31.19061917868548,0.06,5.555555555555556e-06,1.0106717805705628e+33,,19:03:39.6082
J1903+0851g,42.13677122423768,2.71523e-14,0.02,288.31573480435276,+08:51:28.4,5852451748656.766,,,81.9,,1e-11,,5e-19,,718833.8457078533,,8.857888888888889,59567.0,0.1,,8.333333333333333e-05,,1.4657962727475788,2.679,,,,,,,285.768875,1.23188198312,31.2999981361465,,2.777777777777778e-05,5.734017969854613e+32,,19:03:04.53
J1903+0912,42.52212927277636,1.48383e-14,0.005,288.548323339082,+09:12:41.69,1589670373092.1577,,,363.1,,3e-12,,2e-19,,177587.31721394238,,9.211580555555555,57605.0,0.16,,2.0833333333333333e-05,,1.4902496502612137,11.853,,,,,,,285.9254208333333,0.166314477824,31.631121531538422,,4.4444444444444447e-05,1.2733673624998836e+35,,19:03:42.101
J1903+0925,42.74273489874379,3.689915555130667e-14,0.2,288.64433757562375,+09:25:55,3673554183503.517,,,162.0,,8.929169594466993e-11,,1.275595656353762e-17,,153357.89042487572,,9.431944444444444,53396.0,6.0,,0.0008333333333333333,,1.5433474573088017,6.256,,,,,,,285.9799166666666,0.3571548202604058,31.842744299471686,,0.0016666666666666666,3.197471016094945e+34,,19:03:55.18
J1903+2225,54.36281557790554,4.45e-16,0.02,290.9685196131794,+22:25:12.3,544731269400.9244,,,109.2,,1.4e-10,,1e-17,,23185190.603492156,,22.420083333333334,49079.5,0.3,,8.333333333333333e-05,,7.426737421567696,5.755,,,,,,,285.970625,0.65118538418,44.70365071379744,,8.333333333333333e-05,6.362177989885865e+31,,19:03:52.95
J1903-0258,31.65888842130247,6.791267539206072e-16,0.011,286.8519082962065,-02:58:15.6,457867019918.6909,,,114.1,,5.452643548138155e-12,,5.452643548138161e-19,,7033040.629134728,,-2.971,53095.0,0.7,,4.583333333333332e-05,,-4.037664681773343,4.069,,,,,,,285.87642916666664,0.3014587740785948,19.544296187460553,0.08,0.00019444444444444443,9.78648625037022e+32,,19:03:30.343
J1903-0632,28.47873489699862,3.380714879991255e-15,0.002,286.4560223307419,-06:32:21.52,1222757900519.8022,,-2.0,195.611,,1.492227000062349e-11,,7.46113500034832e-20,,2024090.588418842,,-6.539311111111111,57600.0,0.09,,8.333333333333332e-06,,-5.6789205710737285,12.449,8.0,,,,,B1900-06,285.9080583333333,0.4318893087444903,15.995807849815685,0.01,2.4999999999999998e-05,1.6567268916854007e+33,,19:03:37.934
J1903-0848,26.38222349771955,1.33e-15,0.018,286.0779676979566,-08:48:57.4,1099302130659.0265,,,66.99,,4e-11,,2e-18,,10570534.259254497,,-8.815944444444446,54987.0,0.8,,7.499999999999998e-05,,-6.600985972567144,2.612,,,,,,,285.7969625,0.88732464056,13.745988092870816,0.04,0.00022222222222222223,7.515601634585329e+31,,19:03:11.271
J1903-7051,324.39103808774536,1.0433565344398565e-20,0.0003,277.69661567,-70:51:43.461,196060801.23411876,2.0,-9.35,19.6612,-16.919884376448326,1.035589612347252e-15,0.18,5.177948061736261e-23,,5463640884.261634,-16.37,-70.8620725,59136.0,0.002,,1.2499999999999997e-06,-16.0,-26.5077088466696,0.93,0.13,1.6,6.867132785058068,4e-08,-8.8,,285.91163958333334,0.003597898018891121,-47.84766764,0.0002,5.555555555555555e-07,8.843942886107414e+33,3e-08,19:03:38.7935
